TOWNCODE,COUNTYNAME,TOWNNAME,year,daily_solar_radiation,relative_humidity,air_temperature,earth_temperature,earth_temperature_amplitude,wind_speed,atmospheric_pressure,heating_degree_days,cooling_degree_days,heating_design_temperature,cooling_design_temperature,frost_days
65000120,新北市,瑞芳區,2013,3.6402991780821923,82.94372602739726,22.790931506849315,23.76158904109589,9.310000000000002,5.5551232876712335,100.18435616438359,81.22000000000003,1720.4099999999994,11.44,31.400000000000002,0
65000120,新北市,瑞芳區,2014,3.770857808219178,81.98052054794522,22.841260273972605,23.811013698630138,9.79,5.142301369863015,100.20800000000001,121.71999999999997,1779.2800000000002,10.656666666666666,31.573333333333334,0
65000120,新北市,瑞芳區,2015,3.6822969863013704,83.70978082191782,23.099342465753427,23.928301369863014,9.399999999999999,5.028821917808219,100.225698630137,75.86000000000008,1827.6199999999994,11.729999999999999,31.426666666666666,0
65000120,新北市,瑞芳區,2016,3.6687904371584694,84.889043715847,23.35016393442623,24.203661202185796,10.18,5.223551912568306,100.18576502732238,103.04000000000002,1951.4000000000003,9.229999999999999,31.643333333333334,0
65000120,新北市,瑞芳區,2017,3.775852054794521,83.10449315068493,23.326356164383558,24.265068493150686,8.990000000000002,5.282383561643836,100.24054794520549,24.079999999999984,1858.7,12.373333333333335,31.773333333333337,0
65000120,新北市,瑞芳區,2018,3.990993150684931,82.80358904109589,23.294931506849313,24.263287671232877,9.739999999999998,5.374164383561643,100.15254794520548,80.4500000000001,1903.5999999999997,11.536666666666667,31.74666666666667,0
65000120,新北市,瑞芳區,2019,3.712860821917808,83.70024657534246,23.459397260273967,24.31586301369863,8.05,5.170712328767124,100.15438356164383,0.0,1883.1799999999998,14.43,31.843333333333334,0
65000120,新北市,瑞芳區,2020,3.7910860655737704,82.72655737704919,23.514016393442624,24.415573770491804,9.330000000000002,5.245,100.25428961748632,9.920000000000009,1918.2499999999998,10.33,31.863333333333333,0
65000120,新北市,瑞芳區,2021,4.064644657534247,81.97679452054794,23.626684931506848,24.536849315068494,9.600000000000001,5.134575342465753,100.18136986301369,62.930000000000035,2007.17,11.969999999999999,32.42666666666667,0
65000120,新北市,瑞芳區,2022,3.5752767123287668,83.154301369863,23.50476712328767,24.47717808219178,9.850000000000001,5.513315068493151,100.17608219178081,43.01000000000003,1942.75,11.616666666666667,32.516666666666666,0
